brand,brand_goodwill,year,age_years,horsepower,engine_size_l,mileage,fuel_type,transmission,owner_count,accident_count,doors,city_mpg,price
Honda,8.3,2024,2,329.2,0.0,16114,Electric,Automatic,2,1.0,4,12.0,38879.64
Honda,8.39,2024,2,184.1,2.59,33096,Petrol,Manual,2,0.0,4,31.8,26778.07
Mazda,7.03,2018,8,193.8,2.58,109470,Petrol,Automatic,3,1.0,4,37.5,15424.28
Chevrolet,5.8,2014,12,270.0,0.0,102200,Electric,Manual,2,1.0,4,12.0,11803.93
Audi,8.57,2018,8,346.1,3.39,96253,Hybrid,Automatic,1,1.0,4,40.4,48320.8
Tesla,8.51,2016,10,278.6,3.27,136506,Petrol,Manual,2,0.0,4,23.0,46298.98
Mazda,8.19,2011,15,141.6,3.09,156830,Petrol,Automatic,1,0.0,4,26.7,9879.54
Chevrolet,6.07,2022,4,217.9,2.49,57021,Petrol,Automatic,1,0.0,4,26.0,22780.31
BMW,8.99,2021,5,220.9,2.76,46099,Diesel,Automatic,1,0.0,4,32.3,47878.61
Toyota,8.38,2014,12,197.6,1.66,90787,Petrol,Automatic,1,0.0,4,24.9,23629.7
BMW,9.48,2017,9,312.1,3.47,94133,Petrol,Automatic,1,0.0,2,20.6,49255.75
Kia,7.11,2021,5,221.4,2.29,73683,Petrol,Automatic,3,1.0,4,33.7,21167.71
Chevrolet,6.76,2010,16,152.1,1.89,317163,Petrol,Manual,1,0.0,4,37.2,2500.0
Mazda,7.56,2024,2,179.4,1.0,29579,Diesel,Automatic,3,0.0,4,31.4,26113.83
Ford,6.69,2013,13,334.1,0.0,133454,Electric,Automatic,1,0.0,4,12.0,21052.87
BMW,8.48,2008,18,279.3,3.19,188112,Petrol,Automatic,2,1.0,4,25.8,30057.73
Volkswagen,7.25,2016,10,183.2,2.43,109815,Petrol,Automatic,1,1.0,4,26.0,16326.62
Mercedes-Benz,9.84,2022,4,171.0,3.54,50047,Petrol,Manual,1,0.0,4,27.4,47635.99
Mazda,7.78,2026,0,184.9,2.02,7115,Petrol,Manual,1,1.0,4,29.0,26824.45
Tesla,8.84,2018,8,323.4,2.57,75655,Petrol,Manual,1,0.0,4,,51137.88
Mazda,7.27,2024,2,166.8,2.22,13060,Petrol,Manual,3,1.0,2,32.5,19781.18
Mazda,7.55,2016,10,217.1,2.74,78990,Petrol,Automatic,4,0.0,4,,17726.88
Hyundai,6.35,2009,17,155.4,1.49,230578,Petrol,Automatic,1,0.0,4,28.4,2500.0
Honda,8.6,2013,13,309.6,0.0,123122,Electric,Automatic,2,0.0,4,12.0,26146.13
Mercedes-Benz,9.02,2012,14,265.9,3.54,149292,Petrol,Manual,3,2.0,4,34.8,32405.07
Toyota,8.15,2016,10,217.7,1.61,158114,Hybrid,Automatic,1,0.0,2,38.3,21885.34
Mazda,7.66,2010,16,186.2,3.59,164690,Petrol,Automatic,2,0.0,4,20.6,11593.15
Hyundai,6.69,2019,7,243.9,2.75,95384,Diesel,Manual,1,0.0,4,34.6,15536.17
Kia,6.34,2013,13,169.1,2.44,116425,Diesel,Automatic,4,1.0,4,23.4,2718.41
Subaru,7.57,2017,9,192.8,2.26,93240,Diesel,Automatic,3,0.0,4,,19773.59
Honda,7.75,2023,3,211.5,1.01,14263,Hybrid,Automatic,2,1.0,4,33.8,29666.78
Nissan,5.99,2017,9,218.8,1.0,104176,Petrol,Automatic,3,1.0,4,28.6,9651.05
Tesla,9.58,2008,18,342.8,3.82,223307,Diesel,Manual,2,4.0,4,24.7,33272.08
Subaru,7.61,2022,4,187.3,1.63,42690,Hybrid,Manual,1,0.0,4,42.5,25520.98
Chevrolet,6.18,2024,2,210.0,1.85,21353,Petrol,Automatic,1,0.0,4,29.2,24443.14
Volkswagen,6.56,2024,2,281.3,0.0,19283,Electric,Manual,4,0.0,2,12.0,30896.22
Toyota,9.02,2015,11,171.4,2.57,77960,Petrol,Manual,2,0.0,4,24.4,18131.25
Ford,6.37,2018,8,157.7,2.82,87801,Hybrid,Automatic,2,0.0,4,40.5,21009.27
Subaru,7.61,2023,3,177.5,2.33,30011,Petrol,Automatic,2,0.0,4,29.5,28828.01
Audi,8.19,2019,7,260.7,4.0,27733,Diesel,Automatic,1,0.0,2,19.2,46393.32
Subaru,8.24,2013,13,166.8,3.1,109653,Diesel,Manual,2,0.0,2,26.7,14158.71
Mazda,7.14,2022,4,125.7,1.15,11070,Petrol,Manual,1,1.0,4,23.9,15029.15
Subaru,7.77,2022,4,165.8,1.62,43922,Diesel,Automatic,1,1.0,4,26.8,22774.51
Toyota,8.4,2016,10,162.4,1.09,118156,Petrol,Automatic,1,0.0,4,33.5,13331.95
BMW,9.0,2012,14,281.4,4.4,246139,Petrol,Automatic,2,3.0,4,30.3,32596.44
Ford,6.08,2010,16,231.4,1.53,121453,Petrol,Automatic,1,1.0,4,21.1,6536.0
Audi,9.27,2012,14,354.4,2.95,185547,Diesel,Automatic,1,1.0,4,27.4,38553.34
Kia,6.95,2008,18,195.5,3.31,196733,Diesel,Manual,1,0.0,4,20.6,2500.0
Volkswagen,7.3,2026,0,135.4,2.19,500,Petrol,Automatic,2,1.0,4,27.1,23377.58
Mercedes-Benz,9.24,2023,3,342.8,1.95,29205,Hybrid,Automatic,1,2.0,4,34.8,56798.06
Mazda,7.84,2011,15,156.9,1.69,153931,Hybrid,Automatic,1,,4,34.4,10945.94
Tesla,8.51,2020,6,306.7,2.95,96082,Hybrid,Automatic,1,0.0,4,32.2,54619.96
Toyota,8.39,2024,2,220.4,2.41,14037,Hybrid,Automatic,2,0.0,2,40.8,34377.22
BMW,9.5,2016,10,276.0,3.34,156054,Diesel,Manual,1,1.0,4,27.6,38537.75
Mazda,7.08,2016,10,144.4,1.74,110305,Petrol,Automatic,2,,4,36.1,13115.67
Volkswagen,7.34,2010,16,139.0,1.0,206927,Diesel,Automatic,3,0.0,4,29.7,2500.0
Toyota,8.63,2023,3,331.9,0.0,42834,Electric,Automatic,2,0.0,4,12.0,36259.52
Mazda,6.86,2011,15,254.5,2.31,149242,Petrol,Automatic,1,0.0,4,33.2,13108.06
BMW,9.08,2017,9,295.3,2.87,130858,Petrol,Manual,2,0.0,4,29.7,41663.56
Nissan,6.67,2022,4,152.6,2.48,47158,Petrol,Automatic,1,0.0,4,36.0,20503.13
Ford,6.66,2019,7,209.3,1.37,88274,Diesel,Automatic,2,0.0,4,23.5,16267.13
Nissan,6.13,2013,13,201.5,2.05,97995,Petrol,Automatic,4,1.0,2,29.0,8687.64
Toyota,8.76,2013,13,154.7,1.14,178029,Diesel,Automatic,1,1.0,4,41.0,8336.81
Volkswagen,6.5,2010,16,191.6,1.16,239304,Hybrid,Manual,1,1.0,4,35.9,3241.82
Chevrolet,6.35,2022,4,215.7,3.44,65663,Petrol,Automatic,2,1.0,4,23.2,23601.0
Chevrolet,6.64,2021,5,158.9,1.47,42770,Petrol,Automatic,1,1.0,4,34.6,17356.8
Mazda,7.65,2014,12,244.6,1.19,117393,Diesel,Automatic,2,0.0,4,28.5,18264.34
Hyundai,6.74,2014,12,143.5,2.16,182468,Hybrid,Automatic,2,0.0,2,38.2,5313.98
Audi,8.58,2022,4,290.2,3.28,40309,Petrol,Automatic,1,0.0,2,39.7,50971.95
Honda,8.41,2017,9,335.5,0.0,108458,Electric,Automatic,1,2.0,4,12.0,28273.41
Honda,8.54,2026,0,227.3,1.99,500,Petrol,Automatic,3,0.0,2,33.1,32572.44
Mazda,7.49,2023,3,129.1,2.41,22749,Hybrid,Manual,1,0.0,4,43.1,21220.64
Chevrolet,6.14,2012,14,199.6,2.18,140520,Diesel,Manual,3,1.0,4,32.7,3666.4
Hyundai,6.96,2019,7,271.7,0.0,59638,Electric,Automatic,2,1.0,4,12.0,23153.72
Chevrolet,6.06,2016,10,196.9,1.9,139559,Hybrid,Manual,2,0.0,4,36.6,13752.17
Ford,6.68,2025,1,166.4,1.0,11926,Petrol,Automatic,1,0.0,2,27.1,20831.36
Mazda,7.75,2009,17,224.4,3.52,246020,Diesel,Automatic,3,2.0,4,30.9,4335.99
BMW,8.94,2019,7,263.1,4.39,84716,Hybrid,Automatic,2,1.0,2,31.2,45837.85
Chevrolet,6.17,2011,15,155.0,1.14,160869,Petrol,Automatic,2,1.0,4,31.8,2500.0
BMW,9.47,2021,5,221.8,2.95,49064,Hybrid,Manual,1,2.0,4,32.0,44644.5
Hyundai,7.14,2008,18,287.4,0.0,263507,Electric,Automatic,1,0.0,4,12.0,5243.95
Chevrolet,6.37,2020,6,168.9,2.07,47149,Diesel,Manual,1,0.0,4,34.2,12781.18
Lexus,8.4,2008,18,255.8,3.25,246829,Petrol,Automatic,2,0.0,4,27.5,28039.12
Subaru,7.31,2015,11,198.1,2.75,136961,Diesel,Automatic,1,1.0,4,28.6,15013.27
Subaru,8.33,2013,13,226.4,2.06,193982,Diesel,Automatic,4,0.0,2,25.7,15216.41
BMW,8.99,2009,17,260.8,3.75,219046,Diesel,Manual,2,0.0,4,25.0,27438.31
Kia,7.01,2025,1,124.2,2.65,14664,Petrol,Automatic,1,0.0,4,33.6,21986.02
Volkswagen,7.5,2008,18,141.1,2.06,235159,Petrol,Automatic,2,0.0,2,29.2,2500.0
Audi,8.4,2011,15,204.2,4.0,155261,Petrol,Automatic,2,1.0,4,25.3,27208.43
Volkswagen,6.73,2017,9,146.5,2.02,60108,Hybrid,Automatic,1,0.0,4,33.8,20201.82
Kia,6.35,2022,4,213.8,1.0,29486,Diesel,Manual,2,0.0,4,20.3,15376.61
Chevrolet,6.55,2014,12,308.0,0.0,128409,Electric,Automatic,2,0.0,2,12.0,19912.94
Nissan,6.74,2011,15,131.3,2.53,193416,Petrol,Automatic,1,1.0,4,29.2,3483.85
Chevrolet,5.65,2020,6,208.7,1.99,57724,Petrol,Automatic,1,0.0,4,21.3,19309.9
Lexus,9.5,2021,5,317.1,3.05,36475,Diesel,Automatic,1,0.0,4,25.5,55497.47
Mazda,7.05,2020,6,203.1,1.58,73409,Hybrid,Automatic,1,0.0,4,40.9,22441.91
Nissan,6.57,2018,8,165.2,3.02,90755,Diesel,Automatic,1,0.0,4,29.5,14989.89
Ford,6.71,2014,12,201.0,1.87,175698,Petrol,Automatic,3,1.0,4,18.7,10010.48
Tesla,9.67,2024,2,277.2,,36659,Diesel,Automatic,2,0.0,4,21.7,60356.19
Nissan,6.04,2014,12,376.7,0.0,210169,Electric,Manual,3,0.0,4,,17039.2
Honda,8.33,2021,5,148.7,1.19,58772,Hybrid,Automatic,1,0.0,4,42.5,17961.71
Nissan,5.64,2022,4,217.1,2.62,57479,Diesel,Manual,4,0.0,4,38.5,16353.51
Mazda,8.26,2026,0,192.2,1.14,4999,Petrol,Manual,1,,4,29.7,27984.69
Tesla,8.6,2022,4,267.4,2.7,59369,Petrol,Automatic,2,0.0,4,30.9,49653.06
Toyota,8.06,2016,10,197.0,2.53,158055,Petrol,Manual,3,0.0,4,26.5,11887.53
Ford,5.99,2021,5,95.0,1.78,20945,Hybrid,Automatic,1,0.0,4,38.4,18392.99
Subaru,8.0,2016,10,192.1,1.82,195960,Diesel,Automatic,4,0.0,4,34.2,15969.56
Honda,8.5,2019,7,180.8,1.45,73134,Hybrid,Automatic,3,0.0,4,28.9,26658.47
Honda,7.29,2015,11,209.6,1.96,105922,Petrol,Automatic,1,0.0,4,,17884.57
Subaru,7.6,2026,0,194.0,1.13,1342,Petrol,Automatic,1,1.0,4,27.1,30906.95
BMW,9.87,2014,12,285.2,3.98,180121,Diesel,Automatic,1,0.0,2,35.7,42858.45
Nissan,6.5,2026,0,207.1,,500,Diesel,Manual,2,0.0,2,29.1,23575.8
Lexus,8.43,2016,10,435.1,0.0,119423,Electric,Automatic,3,0.0,4,12.0,53153.04
Mazda,8.34,2022,4,172.5,2.58,50282,Petrol,Manual,1,0.0,4,25.9,19623.47
Kia,6.19,2012,14,153.6,1.41,168245,Petrol,Automatic,1,0.0,4,32.2,2500.0
Hyundai,6.91,2021,5,203.9,2.5,60892,Petrol,Automatic,3,0.0,4,32.0,19264.07
BMW,8.73,2020,6,241.0,1.72,51061,Diesel,Automatic,1,1.0,4,32.1,46454.97
Ford,7.28,2009,17,167.8,3.96,165306,Petrol,Manual,1,1.0,4,36.5,4287.68
Mazda,7.38,2026,0,138.7,2.06,1211,Petrol,Automatic,1,0.0,4,32.8,28723.68
Toyota,8.71,2016,10,212.7,2.06,128094,Petrol,Manual,1,1.0,4,22.0,19736.79
Nissan,5.6,2018,8,149.1,1.66,104217,Petrol,Manual,1,1.0,4,22.2,4924.65
Nissan,6.27,2015,11,186.6,1.15,136684,Diesel,Automatic,1,0.0,4,31.9,10080.65
BMW,8.51,2014,12,399.8,0.0,168738,Electric,Automatic,1,1.0,4,12.0,45001.09
BMW,8.63,2015,11,307.1,2.89,127156,Petrol,Automatic,2,1.0,4,20.4,41433.84
Audi,8.66,2008,18,327.1,,174912,Petrol,Manual,3,1.0,4,28.8,29452.9
Volkswagen,7.54,2011,15,176.5,3.47,197025,Hybrid,Manual,1,2.0,2,36.1,6436.99
Nissan,6.36,2023,3,236.9,1.6,20973,Petrol,Manual,1,1.0,4,33.1,19833.61
Subaru,8.03,2012,14,194.3,1.79,198554,Hybrid,Automatic,1,0.0,4,32.5,14917.67
Kia,6.38,2022,4,222.1,0.0,59965,Electric,Manual,1,0.0,4,12.0,22546.6
Nissan,6.51,2017,9,115.4,2.5,102059,Petrol,Automatic,1,2.0,4,36.6,6020.42
Subaru,7.94,2011,15,172.1,1.88,132444,Petrol,Automatic,4,0.0,4,33.6,8199.87
Mercedes-Benz,8.71,2018,8,281.4,3.86,96498,Petrol,Automatic,2,,4,32.1,50877.7
Volkswagen,6.83,2021,5,175.5,2.45,34334,Petrol,Automatic,1,0.0,4,28.8,25964.91
Mercedes-Benz,8.48,2026,0,315.8,3.7,3578,Hybrid,Manual,2,1.0,4,40.2,58573.46
Mazda,6.92,2013,13,287.6,0.0,188169,Electric,Manual,2,2.0,4,12.0,11011.34
Toyota,8.21,2024,2,172.6,1.41,18510,Diesel,Automatic,1,0.0,4,28.4,30527.3
Hyundai,7.1,2011,15,224.3,1.66,260852,Diesel,Automatic,3,0.0,4,30.7,2500.0
Honda,8.07,2022,4,139.0,2.46,62362,Petrol,Automatic,1,0.0,4,28.3,27050.59
Volkswagen,6.61,2018,8,147.9,2.37,74534,Diesel,Manual,1,0.0,4,25.0,15317.5
Chevrolet,5.93,2019,7,189.1,3.01,86892,Hybrid,Automatic,2,0.0,4,37.6,16495.0
Audi,9.14,2021,5,315.9,3.18,104205,Petrol,Automatic,1,0.0,4,,50962.78
Ford,6.18,2022,4,120.4,3.04,57821,Petrol,Automatic,3,0.0,4,23.1,16978.72
Kia,6.39,2023,3,207.2,3.44,41294,Petrol,Automatic,1,0.0,4,28.8,21204.41
Hyundai,6.3,2022,4,142.8,3.09,64784,Petrol,Automatic,3,0.0,4,30.8,14595.2
Mazda,7.26,2010,16,216.8,0.0,233816,Electric,Manual,2,2.0,4,12.0,2500.0
Lexus,8.72,2013,13,274.8,2.82,156804,Diesel,Manual,2,,4,26.5,36445.6
Mazda,7.17,2013,13,380.3,0.0,125479,Electric,Automatic,1,0.0,4,12.0,24791.55
Toyota,8.58,2023,3,137.7,2.02,44611,Hybrid,Automatic,1,0.0,4,46.9,27058.84
Nissan,6.75,2017,9,191.7,2.58,94944,Diesel,Automatic,1,0.0,4,30.1,15435.44
Lexus,9.16,2025,1,264.5,3.63,5329,Petrol,Automatic,2,0.0,4,31.5,57596.09
Ford,6.63,2021,5,239.8,0.0,50344,Electric,Automatic,1,0.0,4,12.0,25123.11
Honda,7.75,2024,2,293.5,0.0,30181,Electric,Automatic,1,0.0,4,12.0,39098.5
Hyundai,6.63,2020,6,139.3,1.0,72484,Hybrid,Manual,2,0.0,4,43.8,12186.05
Toyota,8.01,2024,2,199.7,2.72,15860,Petrol,Automatic,1,0.0,2,26.8,28109.35
Mazda,7.52,2016,10,280.5,2.72,131215,Petrol,Automatic,2,0.0,2,,23863.66
Audi,8.29,2022,4,290.7,3.25,31872,Petrol,Automatic,1,,4,30.7,51127.25
Chevrolet,6.3,2015,11,142.7,1.41,96857,Petrol,Manual,1,1.0,4,19.6,4635.62
Audi,8.72,2018,8,238.6,,127650,Petrol,Automatic,1,1.0,2,25.2,39354.23
Mazda,7.4,2016,10,325.4,0.0,125487,Electric,Automatic,2,0.0,4,12.0,25365.67
Nissan,6.48,2019,7,294.6,0.0,82103,Electric,Automatic,1,0.0,2,12.0,23385.25
Audi,9.02,2010,16,370.5,2.62,225968,Petrol,Automatic,2,0.0,4,24.1,36325.11
Nissan,6.41,2024,2,200.5,1.52,23153,Petrol,Automatic,1,0.0,4,32.8,23395.57
BMW,8.85,2009,17,274.2,1.97,305190,Petrol,Automatic,1,1.0,4,25.6,25414.03
Audi,8.51,2017,9,215.9,0.0,74762,Electric,Automatic,1,0.0,4,12.0,41396.26
Subaru,7.68,2011,15,295.9,0.0,222394,Electric,Automatic,1,1.0,4,12.0,14646.98
Tesla,9.41,2014,12,318.7,2.96,166509,Petrol,Automatic,2,2.0,2,29.7,45649.56
Volkswagen,6.34,2012,14,168.6,1.29,169262,Diesel,Automatic,1,0.0,4,38.5,8897.3
Nissan,6.37,2011,15,336.0,0.0,170968,Electric,Automatic,2,0.0,4,12.0,13349.67
Toyota,8.6,2021,5,294.8,0.0,47769,Electric,Automatic,1,2.0,4,12.0,32731.87
Toyota,8.35,2012,14,157.7,1.99,216151,Petrol,Automatic,1,0.0,4,21.4,8376.05
Volkswagen,7.01,2016,10,172.5,2.78,121458,Diesel,Manual,1,0.0,4,29.5,14430.74
Nissan,6.94,2012,14,176.5,1.55,145158,Petrol,Automatic,1,0.0,4,18.4,3418.54
Kia,6.12,2011,15,229.2,2.81,166141,Diesel,Automatic,1,1.0,4,25.4,6396.56
Kia,6.04,2012,14,166.6,1.03,151987,Diesel,Automatic,2,0.0,4,26.2,2500.0
Audi,7.83,2025,1,291.5,2.59,3175,Diesel,Automatic,1,0.0,2,33.7,53329.71
Mercedes-Benz,8.17,2021,5,223.6,0.0,64357,Electric,Automatic,1,0.0,4,12.0,51644.34
Volkswagen,7.69,2016,10,149.5,1.0,120062,Petrol,Manual,3,0.0,4,30.3,12015.85
Volkswagen,6.49,2013,13,153.6,1.83,105039,Petrol,Manual,1,1.0,4,30.3,8573.72
Nissan,5.96,2011,15,160.5,2.25,151619,Petrol,Automatic,2,1.0,4,18.7,2500.0
Honda,8.51,2019,7,221.8,2.43,99605,Petrol,Automatic,1,1.0,4,27.0,26628.16
Toyota,8.35,2022,4,144.6,1.43,36044,Petrol,Automatic,1,0.0,4,14.8,22749.28
Volkswagen,6.11,2018,8,228.5,1.01,131853,Petrol,Automatic,1,0.0,4,31.7,18904.34
Ford,6.0,2009,17,158.1,2.27,144065,Hybrid,Automatic,2,0.0,4,38.1,5006.03
Hyundai,6.41,2023,3,203.2,1.17,40714,Petrol,Automatic,1,2.0,4,23.0,16833.27
Mazda,6.63,2011,15,152.7,1.94,171654,Petrol,Automatic,2,0.0,4,23.0,7965.63
Mazda,7.37,2012,14,165.4,2.44,149524,Petrol,Manual,2,0.0,4,27.4,8373.17
Mazda,7.53,2016,10,142.7,1.64,77908,Petrol,Automatic,1,1.0,4,36.2,15334.14
Mercedes-Benz,8.81,2024,2,284.3,2.8,20889,Petrol,Automatic,1,0.0,2,22.6,60256.76
Honda,8.13,2022,4,109.8,1.91,34056,Hybrid,Automatic,2,0.0,4,44.8,26652.61
Ford,6.09,2011,15,115.3,2.27,195632,Petrol,Automatic,1,0.0,4,27.9,2500.0
Ford,6.94,2025,1,336.9,0.0,13068,Electric,Automatic,1,0.0,4,12.0,37886.66
Honda,8.03,2008,18,167.6,1.59,170110,Diesel,Automatic,1,1.0,4,26.8,6547.05
Subaru,7.75,2016,10,140.8,2.5,98660,Diesel,Automatic,2,0.0,4,17.0,18361.58
Kia,6.93,2023,3,167.4,1.81,35327,Petrol,Manual,1,0.0,4,25.3,16065.77
Hyundai,6.67,2026,0,204.1,2.57,500,Petrol,Manual,2,0.0,4,21.7,24389.51
Ford,6.41,2018,8,169.0,2.17,87009,Petrol,Automatic,2,0.0,2,37.6,15175.02
Subaru,7.8,2012,14,243.4,2.18,76773,Petrol,Automatic,1,1.0,4,28.8,18136.67
Subaru,7.31,2008,18,168.0,1.02,280503,Petrol,Automatic,2,1.0,4,,2500.0
Ford,7.45,2009,17,173.8,2.31,178418,Petrol,Automatic,2,0.0,4,23.9,5267.67
BMW,8.49,2010,16,232.0,4.11,125159,Hybrid,Automatic,1,0.0,4,39.5,36508.51
Hyundai,6.56,2019,7,192.4,2.58,71812,Petrol,Automatic,1,1.0,4,30.9,13226.64
Chevrolet,5.57,2023,3,202.9,1.98,26840,Hybrid,Automatic,3,0.0,4,39.3,21643.31
Kia,6.09,2015,11,225.0,1.17,132787,Petrol,Manual,1,1.0,4,26.1,6194.6
Toyota,8.69,2016,10,241.6,0.0,106025,Electric,Automatic,4,2.0,4,12.0,18297.73
Ford,6.88,2013,13,156.3,2.34,262767,Petrol,Automatic,1,0.0,4,24.1,3397.94
Toyota,7.75,2016,10,131.9,2.3,96538,Petrol,Automatic,4,0.0,4,31.8,15198.37
Kia,6.09,2015,11,214.0,1.26,126744,Petrol,Manual,3,0.0,4,28.0,4058.7
Toyota,8.21,2009,17,181.2,1.07,208401,Diesel,Automatic,3,1.0,4,23.9,2500.0
Chevrolet,6.41,2016,10,202.5,3.27,120093,Diesel,Automatic,1,0.0,4,30.6,17227.51
Toyota,8.26,2008,18,166.6,1.93,177178,Diesel,Manual,1,1.0,2,30.3,2500.0
Chevrolet,6.19,2018,8,156.1,1.65,77246,Hybrid,Automatic,1,0.0,4,36.5,12757.56
Hyundai,7.63,2009,17,210.8,2.79,217977,Diesel,Automatic,3,1.0,4,24.8,3831.59
Kia,6.51,2009,17,169.6,2.12,106605,Petrol,Automatic,3,2.0,4,38.0,2500.0
Toyota,7.66,2020,6,144.6,1.97,74994,Diesel,Manual,2,1.0,4,28.5,14387.98
Mazda,7.52,2018,8,182.0,2.5,40919,Petrol,Automatic,1,1.0,4,37.2,20667.43
Mazda,6.72,2009,17,192.2,1.35,228624,Diesel,Automatic,2,0.0,4,22.0,4362.34
Subaru,7.11,2017,9,125.4,2.12,121843,Hybrid,Manual,2,0.0,4,28.4,15264.98
BMW,8.48,2019,7,272.6,2.85,96943,Diesel,Manual,2,0.0,2,24.7,42791.1
Hyundai,6.81,2025,1,230.2,3.95,13310,Petrol,Automatic,1,1.0,2,26.4,26417.18
Mazda,6.64,2012,14,184.2,2.46,203691,Hybrid,Automatic,1,0.0,2,40.4,6302.81
Kia,6.5,2026,0,167.1,2.51,500,Petrol,Automatic,1,0.0,4,24.2,26738.69
Lexus,9.41,2012,14,307.8,2.49,242373,Diesel,Automatic,2,0.0,4,28.1,39788.3
Toyota,8.53,2024,2,191.2,1.31,31471,Petrol,Manual,3,,4,31.1,25409.73
Ford,5.99,2016,10,187.9,2.56,52135,Diesel,Automatic,3,1.0,4,28.0,18250.58
Tesla,9.35,2013,13,361.1,3.4,151051,Diesel,Automatic,3,1.0,4,27.2,44688.99
Hyundai,6.19,2008,18,233.2,1.82,209325,Petrol,Automatic,2,1.0,4,27.7,2500.0
Kia,7.03,2024,2,149.9,1.5,21304,Diesel,Automatic,1,0.0,4,21.5,18389.23
Honda,8.4,2015,11,268.5,0.0,144432,Electric,Manual,2,0.0,2,12.0,16414.06
Audi,8.34,2008,18,341.9,3.95,146502,Petrol,Automatic,2,1.0,2,17.0,34183.35
Nissan,5.86,2025,1,218.5,1.59,4920,Petrol,Automatic,2,0.0,4,28.0,27072.72
Kia,7.04,2008,18,163.1,1.04,257836,Petrol,Manual,1,1.0,4,28.0,2500.0
Subaru,7.87,2011,15,176.7,2.5,208315,Hybrid,Manual,1,1.0,4,,9212.94
Hyundai,7.66,2023,3,139.4,1.33,27581,Diesel,Automatic,1,0.0,4,,21428.49
Volkswagen,6.32,2021,5,239.7,1.9,50118,Hybrid,Automatic,2,0.0,4,32.7,31590.63
Mazda,7.38,2009,17,198.7,1.0,187570,Hybrid,Manual,2,0.0,4,31.7,9211.05
Mercedes-Benz,8.96,2018,8,246.3,2.71,87960,Petrol,Automatic,1,0.0,4,29.4,50319.86
Hyundai,7.09,2009,17,157.6,2.58,176240,Petrol,Automatic,1,0.0,4,35.2,3787.16
Toyota,8.84,2025,1,168.1,2.43,10108,Diesel,Automatic,1,1.0,2,22.5,31145.63
BMW,8.88,2023,3,253.4,3.94,39358,Hybrid,Automatic,3,1.0,4,34.1,50163.35
BMW,8.52,2011,15,268.6,2.68,134289,Diesel,Automatic,3,0.0,4,26.8,39949.99
Hyundai,6.57,2014,12,179.4,2.37,159404,Petrol,Automatic,1,0.0,4,,7529.92
Audi,8.57,2022,4,297.4,2.87,54219,Diesel,Automatic,1,1.0,2,32.3,45199.88
Volkswagen,7.46,2018,8,180.2,2.42,76092,Petrol,Automatic,1,0.0,4,32.0,20059.84
Lexus,8.49,2015,11,229.2,2.58,91378,Petrol,Automatic,2,2.0,4,22.0,37414.87
Mercedes-Benz,8.86,2024,2,248.1,0.0,22619,Electric,Manual,3,0.0,4,12.0,53220.17
Subaru,7.41,2008,18,177.7,2.3,263938,Hybrid,Automatic,1,0.0,4,36.6,7239.03
Subaru,7.59,2022,4,219.5,1.9,37045,Petrol,Manual,1,0.0,4,25.9,27646.7
Nissan,6.22,2018,8,188.7,2.09,74060,Hybrid,Manual,2,0.0,2,44.7,14285.24
Volkswagen,7.15,2018,8,217.6,1.73,54352,Hybrid,Automatic,2,0.0,4,39.0,25615.17
Chevrolet,5.49,2023,3,152.6,1.05,38792,Petrol,Automatic,1,0.0,4,36.9,17541.49
Mercedes-Benz,9.51,2023,3,245.5,3.03,32672,Petrol,Automatic,1,0.0,4,22.8,58660.55
Honda,7.51,2008,18,186.6,2.48,213555,Petrol,Automatic,2,0.0,4,26.3,4960.26
Ford,6.79,2022,4,163.9,3.1,45632,Petrol,Automatic,1,1.0,4,27.8,22907.55
Volkswagen,6.84,2024,2,130.1,2.45,35029,Petrol,Automatic,1,1.0,4,21.7,25984.87
Chevrolet,5.95,2026,0,180.2,1.13,500,Diesel,Automatic,2,0.0,4,33.7,24960.76
Honda,7.8,2019,7,325.3,0.0,99409,Electric,Automatic,3,0.0,2,12.0,26710.92
Tesla,9.5,2024,2,340.8,3.87,27845,Petrol,Manual,4,2.0,4,24.6,58702.0
Lexus,9.1,2018,8,235.6,3.96,106210,Petrol,Manual,1,1.0,4,36.9,44250.47
Lexus,9.03,2017,9,329.3,2.63,96343,Diesel,Automatic,2,0.0,2,26.9,50574.9
Chevrolet,6.78,2016,10,209.7,1.44,130431,Petrol,Manual,1,0.0,2,25.0,14391.89
Hyundai,6.82,2023,3,185.8,2.86,18988,Petrol,Automatic,2,0.0,4,26.1,22038.85
Volkswagen,6.6,2016,10,181.9,1.51,128227,Diesel,Manual,2,1.0,4,28.5,13283.72
Tesla,8.48,2017,9,266.9,3.1,174895,Petrol,Manual,1,0.0,2,28.1,46268.4
Subaru,7.73,2011,15,236.7,1.51,156224,Hybrid,Manual,2,0.0,4,39.3,11589.0
Volkswagen,7.22,2025,1,132.1,3.02,2601,Petrol,Automatic,3,0.0,4,28.5,27001.6
Toyota,8.53,2014,12,164.9,1.76,175372,Petrol,Manual,2,0.0,4,24.6,8028.94
Lexus,9.78,2009,17,294.8,4.63,218408,Hybrid,Automatic,2,0.0,2,39.8,40423.17
Mazda,7.14,2023,3,159.9,2.76,38177,Petrol,Automatic,2,0.0,4,27.3,21246.89
Audi,8.69,2016,10,270.8,3.13,130736,Diesel,Automatic,2,1.0,4,22.5,39202.84
